system:index,satellite_sat,date,name,pollutant,station_id,.geo
20231126T053918_20231129T123900_0_0,0.11883443282698444,11/26/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231126T053918_20231129T123900_1_0,0.11851706829487833,11/26/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231126T053918_20231129T123900_2_0,0.1177853094338205,11/26/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231126T053918_20231129T123900_3_0,0.11883443282698444,11/26/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231126T053918_20231129T123900_4_0,0.11822022384046596,11/26/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231126T053918_20231129T123900_5_0,0.11822022384046596,11/26/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231126T053918_20231129T123900_6_0,0.11824572192362695,11/26/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231126T053918_20231129T123900_7_0,0.11822022384046596,11/26/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231127T052011_20231129T124700_0_0,0.11663247856537363,11/27/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231127T052011_20231129T124700_1_0,0.11669018513465844,11/27/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231127T052011_20231129T124700_2_0,0.11767680605391373,11/27/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231127T052011_20231129T124700_3_0,0.11663247856537363,11/27/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231127T052011_20231129T124700_4_0,0.11668257128701102,11/27/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231127T052011_20231129T124700_5_0,0.11668257128701102,11/27/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231127T052011_20231129T124700_6_0,0.11700962337722087,11/27/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231127T052011_20231129T124700_7_0,0.11668257128701102,11/27/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231128T050105_20231130T153240_0_0,0.11619538430589423,11/28/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231128T050105_20231130T153240_1_0,0.11577030586021154,11/28/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231128T050105_20231130T153240_2_0,0.11614304990528818,11/28/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231128T050105_20231130T153240_3_0,0.11619538430589423,11/28/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231128T050105_20231130T153240_4_0,0.11526170428475727,11/28/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231128T050105_20231130T153240_5_0,0.11526170428475727,11/28/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231128T050105_20231130T153240_6_0,0.11631650734379034,11/28/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231128T050105_20231130T153240_7_0,0.11526170428475727,11/28/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231129T044158_20231201T060438_4_0,0.11878921682934122,11/29/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231129T044158_20231201T060438_5_0,0.11878921682934122,11/29/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231129T044158_20231201T060438_6_0,0.11940002462957525,11/29/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231129T044158_20231201T060438_7_0,0.11878921682934122,11/29/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231130T060422_20231201T224424_0_0,0.117009310109737,11/30/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231130T060422_20231201T224424_1_0,0.11642738803263913,11/30/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231130T060422_20231201T224424_2_0,0.11815893579110857,11/30/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231130T060422_20231201T224424_3_0,0.117009310109737,11/30/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231130T060422_20231201T224424_4_0,0.11603712299497655,11/30/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231130T060422_20231201T224424_5_0,0.11603712299497655,11/30/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231130T060422_20231201T224424_6_0,0.11891289338219416,11/30/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231130T060422_20231201T224424_7_0,0.11603712299497655,11/30/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231201T054516_20231202T215856_0_0,0.1170796833448146,12/1/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231201T054516_20231202T215856_1_0,0.11728295017786185,12/1/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231201T054516_20231202T215856_2_0,0.11799104618621599,12/1/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231201T054516_20231202T215856_3_0,0.1170796833448146,12/1/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231201T054516_20231202T215856_4_0,0.11699771995088568,12/1/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231201T054516_20231202T215856_5_0,0.11699771995088568,12/1/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231201T054516_20231202T215856_6_0,0.11813159469247751,12/1/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231201T054516_20231202T215856_7_0,0.11699771995088568,12/1/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231202T052610_20231203T214742_0_0,0.11746561990017233,12/2/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231202T052610_20231203T214742_1_0,0.11716934607224037,12/2/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231202T052610_20231203T214742_2_0,0.11770673766179646,12/2/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231202T052610_20231203T214742_3_0,0.11746561990017233,12/2/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231202T052610_20231203T214742_4_0,0.1171829048591704,12/2/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231202T052610_20231203T214742_5_0,0.1171829048591704,12/2/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231202T052610_20231203T214742_6_0,0.11738085922456845,12/2/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231202T052610_20231203T214742_7_0,0.1171829048591704,12/2/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231203T050704_20231204T212620_0_0,0.1181299495046736,12/3/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231203T050704_20231204T212620_1_0,0.11773236997326761,12/3/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231203T050704_20231204T212620_2_0,0.1181938698181047,12/3/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231203T050704_20231204T212620_3_0,0.1181299495046736,12/3/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231203T050704_20231204T212620_4_0,0.11837372023821388,12/3/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231203T050704_20231204T212620_5_0,0.11837372023821388,12/3/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231203T050704_20231204T212620_6_0,0.11828092085089655,12/3/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231203T050704_20231204T212620_7_0,0.11837372023821388,12/3/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231204T044758_20231205T205803_0_0,0.11599173111068777,12/4/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231204T044758_20231205T205803_1_0,0.11658888220788868,12/4/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231204T044758_20231205T205803_2_0,0.11622801105411554,12/4/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231204T044758_20231205T205803_3_0,0.11599173111068777,12/4/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231204T044758_20231205T205803_4_0,0.11670031134175304,12/4/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231204T044758_20231205T205803_5_0,0.11670031134175304,12/4/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231204T044758_20231205T205803_6_0,0.11662074243440498,12/4/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231204T044758_20231205T205803_7_0,0.11670031134175304,12/4/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231205T061022_20231206T223401_0_0,0.11789781929156073,12/5/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231205T061022_20231206T223401_1_0,0.11722012408616463,12/5/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231205T061022_20231206T223401_2_0,0.11731347018366929,12/5/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231205T061022_20231206T223401_3_0,0.11789781929156073,12/5/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231205T061022_20231206T223401_4_0,0.11708543677955734,12/5/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231205T061022_20231206T223401_5_0,0.11708543677955734,12/5/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231205T061022_20231206T223401_6_0,0.11734424999261046,12/5/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231205T061022_20231206T223401_7_0,0.11708543677955734,12/5/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231206T055116_20231207T220532_0_0,0.11986912616864044,12/6/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231206T055116_20231207T220532_1_0,0.11994041536443148,12/6/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231206T055116_20231207T220532_2_0,0.1190456590258154,12/6/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231206T055116_20231207T220532_3_0,0.11986912616864044,12/6/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231206T055116_20231207T220532_4_0,0.11928993979258272,12/6/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231206T055116_20231207T220532_5_0,0.11928993979258272,12/6/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231206T055116_20231207T220532_6_0,0.1185538594643,12/6/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231206T055116_20231207T220532_7_0,0.11928993979258272,12/6/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231207T053211_20231208T215747_0_0,0.11651278527782111,12/7/2023,Bundaran Hotel Indonesia,O3_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231207T053211_20231208T215747_1_0,0.11677485289469601,12/7/2023,Jagakarsa,O3_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231207T053211_20231208T215747_2_0,0.11662232871837526,12/7/2023,Jalan BDN II,O3_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231207T053211_20231208T215747_3_0,0.11651278527782111,12/7/2023,Kebon Jeruk,O3_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231207T053211_20231208T215747_4_0,0.11650358738316263,12/7/2023,Kelapa Gading,O3_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231207T053211_20231208T215747_5_0,0.11650358738316263,12/7/2023,Komp Angkasa Pura Jakarta Pusat,O3_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231207T053211_20231208T215747_6_0,0.11714330554917957,12/7/2023,Lubang Buaya,O3_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231207T053211_20231208T215747_7_0,0.11650358738316263,12/7/2023,US Consulate Jakarta Pusat,O3_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
