system:index,dummy,lat,lon,viirs_ntl,.geo
374_0,1,-6.184900731162906,106.88604408096127,41.14262008666992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.184900731162906]}"
375_0,1,-6.184900731162906,106.89502723380247,40.141869735717776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.184900731162906]}"
376_0,1,-6.184900731162906,106.90401038664366,42.60427522659302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.184900731162906]}"
377_0,1,-6.184900731162906,106.91299353948486,47.464707374572754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.184900731162906]}"
378_0,1,-6.184900731162906,106.92197669232606,48.27760314941406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.184900731162906]}"
379_0,1,-6.184900731162906,106.93095984516725,41.95264728959784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.184900731162906]}"
380_0,1,-6.184900731162906,106.93994299800845,42.3030364457951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.184900731162906]}"
381_0,1,-6.184900731162906,106.94892615084963,39.530612783229095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.184900731162906]}"
382_0,1,-6.184900731162906,106.95790930369083,39.25564376167629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.184900731162906]}"
383_0,1,-6.184900731162906,106.96689245653202,41.6507218170166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96689245653202,-6.184900731162906]}"
384_0,1,-6.175917578321711,106.69739787129618,36.33118193490164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69739787129618,-6.175917578321711]}"
385_0,1,-6.175917578321711,106.70638102413737,42.28738423756191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70638102413737,-6.175917578321711]}"
386_0,1,-6.175917578321711,106.71536417697857,42.44975280761719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71536417697857,-6.175917578321711]}"
387_0,1,-6.175917578321711,106.72434732981975,37.28830909729004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.175917578321711]}"
388_0,1,-6.175917578321711,106.73333048266095,40.65797567367554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.175917578321711]}"
389_0,1,-6.175917578321711,106.74231363550214,43.3596305847168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.175917578321711]}"
390_0,1,-6.175917578321711,106.75129678834334,45.307891845703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.175917578321711]}"
391_0,1,-6.175917578321711,106.76027994118454,45.60269069671631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.175917578321711]}"
392_0,1,-6.175917578321711,106.76926309402573,46.83154106140137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.175917578321711]}"
393_0,1,-6.175917578321711,106.77824624686693,47.825538928692154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.175917578321711]}"
394_0,1,-6.175917578321711,106.78722939970812,56.60734589894613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.175917578321711]}"
395_0,1,-6.175917578321711,106.79621255254932,58.158763320357714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.175917578321711]}"
396_0,1,-6.175917578321711,106.80519570539052,50.063898606733844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.175917578321711]}"
397_0,1,-6.175917578321711,106.81417885823171,60.31013700697157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.175917578321711]}"
398_0,1,-6.175917578321711,106.82316201107291,104.7273675641443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.175917578321711]}"
399_0,1,-6.175917578321711,106.83214516391409,110.16536085572962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.175917578321711]}"
400_0,1,-6.175917578321711,106.84112831675529,75.3077382405599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.175917578321711]}"
401_0,1,-6.175917578321711,106.85011146959648,48.14660208565848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.175917578321711]}"
402_0,1,-6.175917578321711,106.85909462243768,47.36890342018821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.175917578321711]}"
403_0,1,-6.175917578321711,106.86807777527888,44.1349851257947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.175917578321711]}"
404_0,1,-6.175917578321711,106.87706092812007,43.866531516021155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.175917578321711]}"
405_0,1,-6.175917578321711,106.88604408096127,43.3326301574707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.175917578321711]}"
406_0,1,-6.175917578321711,106.89502723380247,43.65840217394707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.175917578321711]}"
407_0,1,-6.175917578321711,106.90401038664366,41.589902128492085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.175917578321711]}"
408_0,1,-6.175917578321711,106.91299353948486,46.55388923540507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.175917578321711]}"
