system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
194_0,1,-6.247782801051272,106.87706092812007,0.03480698167872547,1.0871619496448331E-4,0.11686596688307886,6.639699708254953E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.247782801051272]}"
195_0,1,-6.247782801051272,106.88604408096127,0.034793915181551116,1.0588287869549972E-4,0.1167798380952282,6.901968232291343E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.247782801051272]}"
196_0,1,-6.247782801051272,106.89502723380247,0.0347777208385559,1.0184296286814874E-4,0.11677378596805951,6.888624717653875E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.247782801051272]}"
197_0,1,-6.247782801051272,106.90401038664366,0.03476603536777978,9.878287711225082E-5,0.11686887525263674,5.712646458496777E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.247782801051272]}"
198_0,1,-6.247782801051272,106.91299353948486,0.03478541421796814,9.445609676481807E-5,0.11687435048365355,7.012940763387866E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.247782801051272]}"
199_0,1,-6.247782801051272,106.92197669232606,0.03477673915110011,9.246188144259506E-5,0.11686474510274693,4.5930478176487016E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.247782801051272]}"
200_0,1,-6.247782801051272,106.93095984516725,0.034766742828488184,8.698093472612008E-5,0.11698841778040961,7.063465768572675E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.247782801051272]}"
201_0,1,-6.247782801051272,106.93994299800845,0.034766742828488184,8.698093472612008E-5,0.11698841778040961,7.063465768572675E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.247782801051272]}"
202_0,1,-6.238799648210077,106.75129678834334,0.03578604644226426,1.3161857893132672E-4,0.11688154329967938,7.1347378998255E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.238799648210077]}"
203_0,1,-6.238799648210077,106.76027994118454,0.03576972017585611,1.313388400578774E-4,0.11688483179926992,-8.200534746448713E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.238799648210077]}"
204_0,1,-6.238799648210077,106.76926309402573,0.03576972017585611,1.313388400578774E-4,0.11688483179926992,-8.200534746448713E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.238799648210077]}"
205_0,1,-6.238799648210077,106.77824624686693,0.035790969914582714,1.3576429984201986E-4,0.11687429579116575,1.153615907617915E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.238799648210077]}"
206_0,1,-6.238799648210077,106.78722939970812,0.035510232703933615,1.3653460794396668E-4,0.11688853945436158,1.4351908716815854E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.238799648210077]}"
207_0,1,-6.238799648210077,106.79621255254932,0.03547353523050659,1.313547514707962E-4,0.11688760161094607,2.4516142823063686E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.238799648210077]}"
208_0,1,-6.238799648210077,106.80519570539052,0.0352389974609132,1.3125844414784235E-4,0.11674670722583712,7.577207897299818E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.238799648210077]}"
