lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,modis_aod_047,viirs_ntl
-6.247782801051272,106.87706092812007,0.0348069816787254,0.00010871619496448333,0.1168659668830788,6.639699708254953e-05,420.6666666666667,46.36197149625389
-6.247782801051272,106.88604408096128,0.0347939151815511,0.00010588287869549972,0.1167798380952282,6.901968232291343e-05,417.2,39.36718992753463
-6.247782801051272,106.89502723380248,0.0347777208385559,0.00010184296286814874,0.1167737859680595,6.888624717653875e-05,424.8571428571428,37.855013357626426
-6.247782801051272,106.90401038664366,0.0347660353677797,9.878287711225082e-05,0.1168688752526367,5.712646458496777e-05,424.0,43.14315044879913
-6.247782801051272,106.91299353948486,0.0347854142179681,9.445609676481807e-05,0.1168743504836535,7.012940763387866e-05,438.0,41.17469881816083
-6.247782801051272,106.92197669232606,0.0347767391511001,9.246188144259506e-05,0.1168647451027469,4.5930478176487016e-05,437.75,39.44197924931844
-6.247782801051272,106.93095984516724,0.0347667428284881,8.698093472612008e-05,0.1169884177804096,7.063465768572675e-05,441.1666666666667,40.60364479064941
-6.247782801051272,106.93994299800843,0.0347667428284881,8.698093472612008e-05,0.1169884177804096,7.063465768572675e-05,452.4285714285714,38.66159070548365
-6.238799648210077,106.75129678834334,0.0357860464422642,0.00013161857893132672,0.1168815432996793,7.1347378998255e-06,435.5,39.67362403869629
-6.238799648210077,106.76027994118454,0.0357697201758561,0.0001313388400578774,0.1168848317992699,-8.200534746448713e-06,436.0,36.85605792999267
-6.238799648210077,106.76926309402572,0.0357697201758561,0.0001313388400578774,0.1168848317992699,-8.200534746448713e-06,421.3333333333333,37.38591590470183
-6.238799648210077,106.77824624686691,0.0357909699145827,0.00013576429984201986,0.1168742957911657,1.153615907617915e-05,419.0,49.265009895699926
-6.238799648210077,106.78722939970812,0.0355102327039336,0.00013653460794396668,0.1168885394543615,1.4351908716815854e-05,411.0,51.27839610793374
-6.238799648210077,106.79621255254932,0.0354735352305065,0.0001313547514707962,0.116887601610946,2.451614282306369e-05,399.7,67.26383427211216
-6.238799648210077,106.80519570539052,0.0352389974609132,0.00013125844414784235,0.1167467072258371,7.577207897299818e-06,394.8,69.26868281644933
-6.238799648210077,106.81417885823171,0.0352893196034909,0.00013515199083775708,0.1167567710592966,5.636716617305684e-05,395.4285714285714,57.33668020629883
-6.238799648210077,106.82316201107292,0.0352715154592074,0.00013170958609767634,0.116749905248625,4.153140726184812e-05,412.0,72.74393554232013
-6.238799648210077,106.83214516391408,0.035042636085257,0.00012729965965284167,0.1167575835024546,5.37503641782653e-05,410.0,70.6559389092949
-6.238799648210077,106.84112831675527,0.0350373694170095,0.00012385402611801794,0.1168737830222899,5.259389697509322e-05,421.6,52.8704066756209
-6.238799648210077,106.85011146959648,0.035029155409988,0.0001168153103207468,0.1168838784682222,5.296786600475234e-05,422.0,54.4997797141204
-6.238799648210077,106.85909462243768,0.035029155409988,0.0001168153103207468,0.1168838784682222,5.296786600475234e-05,423.5,45.2696732878685
-6.238799648210077,106.86807777527888,0.0348148938498045,0.0001131736100030427,0.1168696352014798,6.872198755759222e-05,408.9,48.334439800631614
-6.238799648210077,106.87706092812007,0.0348135713160311,0.00010830585048875978,0.1168864272906205,5.551291716190434e-05,407.7142857142857,44.430926088426936
-6.238799648210077,106.88604408096128,0.0347877564040413,0.00010392998644788532,0.1168851405514235,6.838906011077036e-05,423.2,42.85637073516845
-6.238799648210077,106.89502723380248,0.0347717125150723,0.00010199797269522456,0.1168707112545247,6.937709952540712e-05,437.4,43.91408458975859
-6.238799648210077,106.90401038664366,0.03475351581631,9.765391223468189e-05,0.1168789115583957,6.68077942354624e-05,439.1666666666667,38.12236177921295
-6.238799648210077,106.91299353948486,0.0347771251053724,9.428736154819298e-05,0.1169363274758495,6.767484887026935e-05,439.8571428571428,36.83040325458233
-6.238799648210077,106.92197669232606,0.0347851578370211,9.237012021190452e-05,0.116868780335688,4.569067794445589e-05,456.25,37.08654243715348
-6.238799648210077,106.93095984516724,0.0347666699025651,8.86089728205559e-05,0.1169849969055386,5.317809761913613e-05,456.3333333333333,36.437486537667205
-6.238799648210077,106.93994299800843,0.0347666699025651,8.86089728205559e-05,0.1169849969055386,5.317809761913613e-05,455.0,35.34806995765835
-6.2298164953688815,106.74231363550214,0.0357867631957754,0.00013165837619167318,0.1168853103214219,8.386483170997643e-06,451.2,33.40691277076458
-6.2298164953688815,106.75129678834334,0.0358077467127285,0.0001317704256613924,0.1168723087564986,7.030029731908329e-06,445.3333333333333,35.314930391627435
-6.2298164953688815,106.76027994118454,0.0357775284598532,0.00014103828662189951,0.1168734399484596,7.083590421672956e-06,431.1666666666666,34.21013259887695
-6.2298164953688815,106.76926309402572,0.0357775284598532,0.00014103828662189951,0.1168734399484596,7.083590421672956e-06,443.0,35.90573082367579
-6.2298164953688815,106.77824624686691,0.0354940855164359,0.0001432502924559911,0.1168882301264582,4.158723108146368e-05,435.3333333333333,40.63866492429394
-6.2298164953688815,106.78722939970812,0.035778409787018,0.00014175390929846104,0.1168936273519273,3.985712455476621e-05,419.75,48.30432631752708
-6.2298164953688815,106.79621255254932,0.0355023015242703,0.00014674367586277171,0.1168856696038498,4.8311639151628107e-05,419.6,66.85540425092324
-6.2298164953688815,106.80519570539052,0.0355044050297802,0.0001390867298944066,0.116886396950181,4.50954485132351e-05,411.6666666666667,90.6417390254506
-6.2298164953688815,106.81417885823171,0.0355191133151761,0.00013704702979799546,0.1168866835672156,5.326778208267476e-05,414.5,87.36431572740511
-6.2298164953688815,106.82316201107292,0.0355069778759061,0.00013162110302404544,0.1168861632018602,5.507422346458539e-05,423.09090909090907,79.52523277745102
-6.2298164953688815,106.83214516391408,0.0352638920548361,0.00013174737095704363,0.1167523802434527,5.30010867506122e-05,439.22222222222223,68.77514555016343
-6.2298164953688815,106.84112831675527,0.0352683155955229,0.000127596650747007,0.116877552873943,3.915921834396212e-05,437.55555555555554,53.36919222379986
-6.2298164953688815,106.85011146959648,0.0352505129586671,0.00012038607241334962,0.1168769767649435,5.247885411038562e-05,436.1666666666667,51.69628598613124
-6.2298164953688815,106.85909462243768,0.0352505129586671,0.00012038607241334962,0.1168769767649435,5.247885411038562e-05,441.75,47.653371810913086
-6.2298164953688815,106.86807777527888,0.0350281362088839,0.00011621210715408982,0.1168745089950598,3.831199876592793e-05,422.625,51.60545599748547
-6.2298164953688815,106.87706092812007,0.0350734492764436,0.0001127331363328245,0.116870254001418,3.719974408714111e-05,422.2,53.6906498500279
-6.2298164953688815,106.88604408096128,0.0347672370766401,0.0001060972907059626,0.1168776001916574,5.600526764445212e-05,437.1111111111111,47.85856056213379
-6.2298164953688815,106.89502723380248,0.0347824559080973,0.00010209208265842118,0.116857734576098,5.473612718301142e-05,452.8333333333333,42.33677314309513
-6.2298164953688815,106.90401038664366,0.034785570977752,9.979609817085372e-05,0.116893314662248,6.973094887283538e-05,459.0,38.07610034942627
-6.2298164953688815,106.91299353948486,0.0347806765270337,9.290034530675322e-05,0.1170002125647918,7.05308185051742e-05,451.6666666666667,37.55247038912911
-6.2298164953688815,106.92197669232606,0.0347719461751712,9.026607541665212e-05,0.1168665762503219,7.025539594809949e-05,469.0,39.26665271412242
-6.2298164953688815,106.93095984516724,0.0347822686778343,8.687169918667308e-05,0.1168622079256184,7.075924540280546e-05,468.8888888888889,38.43871037165324
-6.2298164953688815,106.93994299800843,0.0347822686778343,8.687169918667308e-05,0.1168622079256184,7.075924540280546e-05,458.6,37.62579519098456
-6.220833342527687,106.72434732981976,0.035802491541395,0.00012820889216283847,0.1168849713608452,-6.2627527968153445e-06,465.3333333333333,33.8938253433978
-6.220833342527687,106.73333048266096,0.0357712253947068,0.00012830854987653267,0.1168958233257401,8.991851130837543e-06,476.75,36.82111301217028
-6.220833342527687,106.74231363550214,0.0357867631957754,0.00013165837619167318,0.1168853103214219,8.386483170997643e-06,443.55555555555554,36.70761695115463
-6.220833342527687,106.75129678834334,0.0358077467127285,0.0001317704256613924,0.1168723087564986,7.030029731908329e-06,443.0,39.164949270395134
-6.220833342527687,106.76027994118454,0.0357775284598532,0.00014103828662189951,0.1168734399484596,7.083590421672956e-06,434.6666666666667,39.31804074498708
-6.220833342527687,106.76926309402572,0.0357775284598532,0.00014103828662189951,0.1168734399484596,7.083590421672956e-06,426.5,42.11867235196348
-6.220833342527687,106.77824624686691,0.0354940855164359,0.0001432502924559911,0.1168882301264582,4.158723108146368e-05,440.5,45.802743997146834
-6.220833342527687,106.78722939970812,0.035778409787018,0.00014175390929846104,0.1168936273519273,3.985712455476621e-05,422.5,47.41553800651826
-6.220833342527687,106.79621255254932,0.0355023015242703,0.00014674367586277171,0.1168856696038498,4.8311639151628107e-05,434.6666666666667,86.49360094572368
-6.220833342527687,106.80519570539052,0.0355044050297802,0.0001390867298944066,0.116886396950181,4.50954485132351e-05,412.0,120.34684195447323
-6.220833342527687,106.81417885823171,0.0355191133151761,0.00013704702979799546,0.1168866835672156,5.326778208267476e-05,428.3333333333333,97.14757864815849
-6.220833342527687,106.82316201107292,0.0355069778759061,0.00013162110302404544,0.1168861632018602,5.507422346458539e-05,423.7,75.33054238778574
-6.220833342527687,106.83214516391408,0.0352638920548361,0.00013174737095704363,0.1167523802434527,5.30010867506122e-05,435.3333333333333,66.34497833251953
-6.220833342527687,106.84112831675527,0.0352683155955229,0.000127596650747007,0.116877552873943,3.915921834396212e-05,444.5,57.99991232689391
-6.220833342527687,106.85011146959648,0.0352505129586671,0.00012038607241334962,0.1168769767649435,5.247885411038562e-05,451.75,47.36007302148001
-6.220833342527687,106.85909462243768,0.0352505129586671,0.00012038607241334962,0.1168769767649435,5.247885411038562e-05,434.625,52.83670899362275
-6.220833342527687,106.86807777527888,0.0350281362088839,0.00011621210715408982,0.1168745089950598,3.831199876592793e-05,425.0,55.10279186351879
-6.220833342527687,106.87706092812007,0.0350734492764436,0.0001127331363328245,0.116870254001418,3.719974408714111e-05,422.3076923076923,65.0130911492682
-6.220833342527687,106.88604408096128,0.0347672370766401,0.0001060972907059626,0.1168776001916574,5.600526764445212e-05,419.5,53.26006880903666
-6.220833342527687,106.89502723380248,0.0347824559080973,0.00010209208265842118,0.116857734576098,5.473612718301142e-05,449.25,39.37560636346991
-6.220833342527687,106.90401038664366,0.034785570977752,9.979609817085372e-05,0.116893314662248,6.973094887283538e-05,443.25,38.391037693730105
-6.220833342527687,106.91299353948486,0.0347806765270337,9.290034530675322e-05,0.1170002125647918,7.05308185051742e-05,475.2,40.57920593964426
-6.220833342527687,106.92197669232606,0.0347719461751712,9.026607541665212e-05,0.1168665762503219,7.025539594809949e-05,473.0769230769231,42.089821650187176
-6.220833342527687,106.93095984516724,0.0347822686778343,8.687169918667308e-05,0.1168622079256184,7.075924540280546e-05,456.4,40.66998449254919
-6.220833342527687,106.93994299800843,0.0347822686778343,8.687169918667308e-05,0.1168622079256184,7.075924540280546e-05,446.5357142857143,43.089296685888414
-6.220833342527687,106.94892615084964,0.0347932977763009,8.155966867898088e-05,0.1170001888918595,6.825950141454526e-05,440.8888888888889,40.86333154950823
-6.211850189686492,106.72434732981976,0.0360350381959383,0.0001279426225206266,0.116883626515054,2.2596915997516524e-05,466.8333333333333,34.10798332490117
-6.211850189686492,106.73333048266096,0.035826090013397,0.00013183086908720147,0.1168953170046988,6.687082274624264e-06,459.25,38.90949806800256
-6.211850189686492,106.74231363550214,0.0359976575981182,0.00013177198239553163,0.1168843974871119,7.0440836311404885e-06,457.57142857142856,36.59143615491463
-6.211850189686492,106.75129678834334,0.0360095621146852,0.0001355887119025129,0.1168787656555176,6.975222439342075e-06,443.44444444444446,39.421054052928135
-6.211850189686492,106.76027994118454,0.0359940354657636,0.00014002200685309395,0.1168756501037873,-5.81083756884458e-07,435.625,40.75280822819962
-6.211850189686492,106.76926309402572,0.0359940354657636,0.00014002200685309395,0.1168756501037873,-5.81083756884458e-07,419.4285714285714,45.34298328919844
-6.211850189686492,106.77824624686691,0.0357483703225627,0.00014532757743145546,0.1168917802355248,2.6509188908418144e-05,434.4,46.05546745034151
-6.211850189686492,106.78722939970812,0.0357905851838073,0.00014280009584927345,0.1168837180998858,5.22441873428129e-05,437.6363636363636,46.606755491975065
-6.211850189686492,106.79621255254932,0.0357849254599543,0.00014730927401445523,0.116884269874459,5.415980514691127e-05,443.2857142857143,95.22001716272156
-6.211850189686492,106.80519570539052,0.0356521948421962,0.0001445372336350888,0.1168903884404254,7.813333400697263e-05,435.25,88.85827317162958
-6.211850189686492,106.81417885823171,0.0357799293073922,0.0001433451434106379,0.1168880203635975,8.232794623892157e-05,443.3333333333333,72.8116956438337
-6.211850189686492,106.82316201107292,0.0355043145939269,0.0001389605296703925,0.1168849255423239,7.017717526968234e-05,426.3333333333333,75.4837465162401
-6.211850189686492,106.83214516391408,0.0352931664695852,0.0001315729959891114,0.1168858701908338,6.906766994004241e-05,425.75,62.42595558166504
-6.211850189686492,106.84112831675527,0.0354985308346819,0.0001281085931033166,0.1168714022193368,5.4445738888665874e-05,424.625,48.85776901245117
-6.211850189686492,106.85011146959648,0.0351535060190118,0.00012047100951090482,0.1168793296299978,3.787385546927945e-05,435.5,46.85968060763377
-6.211850189686492,106.85909462243768,0.0351535060190118,0.00012047100951090482,0.1168793296299978,3.787385546927945e-05,427.1,50.84084701538086
-6.211850189686492,106.86807777527888,0.0350444149355492,0.00011626157504535452,0.1168757106735683,2.234101493350676e-05,437.6875,50.93113403320312
-6.211850189686492,106.87706092812007,0.0350471657685752,0.00011248726747383534,0.1168738509594185,2.514631757238992e-05,411.25,49.40455771274254
-6.211850189686492,106.88604408096128,0.0350634452195094,0.0001044909922012612,0.1168735499082938,2.3760177655766223e-05,428.0,48.2219596136184
-6.211850189686492,106.89502723380248,0.0350520596794642,0.00010194245058760056,0.1168734742821134,5.467714095715647e-05,427.0,44.10028981053552
-6.211850189686492,106.90401038664366,0.0347814768552293,9.825586167711916e-05,0.1170041124429932,5.452700892510158e-05,451.75,42.10854635567501
-6.211850189686492,106.91299353948486,0.0347851230162619,9.469125005992596e-05,0.1169413298284386,5.1698626502319165e-05,444.0,42.14529793722588
-6.211850189686492,106.92197669232606,0.0349020378976174,9.002181127398553e-05,0.1168829311582489,6.855619044435706e-05,443.0,39.28442255655924
-6.211850189686492,106.93095984516724,0.0347625607582604,8.474925925845716e-05,0.1168731137233041,7.141814824757669e-05,455.1428571428572,39.0382015161347
-6.211850189686492,106.93994299800843,0.0347625607582604,8.474925925845716e-05,0.1168731137233041,7.141814824757669e-05,442.4285714285714,41.461873731751375
-6.211850189686492,106.94892615084964,0.034505532690239,8.200056213700075e-05,0.1168644372542161,8.40655408117405e-05,447.0333333333333,44.18125759187292
-6.211850189686492,106.95790930369084,0.0345301719323096,7.52316946263556e-05,0.1169959461494811,6.935576113446881e-05,472.125,40.38789694649832
-6.202867036845296,106.72434732981976,0.0362224454552028,0.0001304706005611489,0.1168868206968077,2.438652141326648e-05,459.5,35.87571099599202
-6.202867036845296,106.73333048266096,0.0359950259743733,0.00013249514813123997,0.1168936035784259,2.4552451204043693e-05,443.125,39.376526590121
-6.202867036845296,106.74231363550214,0.0361181802421172,0.0001360131182178997,0.1168817165246563,2.3451610081166544e-05,434.3333333333333,42.35985501607259
-6.202867036845296,106.75129678834334,0.0359856861860398,0.0001349913874208071,0.1167648247801401,8.43227025294134e-06,443.0,44.415626525878906
-6.202867036845296,106.76027994118454,0.0359864755360938,0.00014312873491717867,0.1168738718786024,1.0718393228858548e-05,438.25,49.3131731484153
-6.202867036845296,106.76926309402572,0.0359864755360938,0.00014312873491717867,0.1168738718786024,1.0718393228858548e-05,435.8,46.575462341308594
-6.202867036845296,106.77824624686691,0.0359774319767006,0.0001467360364789808,0.1168766417199256,5.08199206745484e-05,463.8,45.62464925221035
-6.202867036845296,106.78722939970812,0.035786016150987,0.00014659127262188357,0.1168855823184002,6.91231435568619e-05,446.4,46.10471492027169
-6.202867036845296,106.79621255254932,0.0358050560834167,0.00014223286276858826,0.1168805664010165,5.327445332339905e-05,436.8,56.68321006682103
-6.202867036845296,106.80519570539052,0.0358081015263652,0.00014225916912175075,0.1168884596692229,7.550877122578015e-05,445.6666666666667,61.27140499093679
-6.202867036845296,106.81417885823171,0.035804263584166,0.00014298974551787733,0.1168831798715784,8.228098535424436e-05,440.7142857142857,62.69425749778748
-6.202867036845296,106.82316201107292,0.0356492922169324,0.00014297064426435074,0.1168816053636225,6.855568726671822e-05,435.75,84.3143269220988
-6.202867036845296,106.83214516391408,0.0354818620437288,0.00013170989161913492,0.1168807023938992,6.881386264293912e-05,424.75,62.85837932548137
-6.202867036845296,106.84112831675527,0.0355151976999086,0.00012415337216763555,0.1168701007809279,3.780965662823296e-05,424.4,54.06986935933431
-6.202867036845296,106.85011146959648,0.0352587793022151,0.00012053649545458536,0.1169989138609036,3.381503605242661e-05,425.2857142857143,56.184415783798485
-6.202867036845296,106.85909462243768,0.0352587793022151,0.00012053649545458536,0.1169989138609036,3.381503605242661e-05,439.6666666666667,46.61627059287213
-6.202867036845296,106.86807777527888,0.0352730237949419,0.0001205555619694724,0.1169931076239781,3.356534304366157e-05,421.2,46.05558908902682
-6.202867036845296,106.87706092812007,0.0351718171436231,0.0001124049502944642,0.1169921710479898,5.413501078456435e-05,437.9285714285714,45.131983687238
-6.202867036845296,106.88604408096128,0.0350391951012844,0.00010911069599394168,0.1170001239017535,5.452251101979151e-05,427.4,45.6510375238234
-6.202867036845296,106.89502723380248,0.0350650801312383,0.0001034623794038842,0.1169905082869137,5.3681263249062567e-05,444.25,42.87206886910104
-6.202867036845296,106.90401038664366,0.0345335013866064,9.829614894168652e-05,0.1170030003345813,5.347021802039408e-05,453.0,39.43521520253774
-6.202867036845296,106.91299353948486,0.0347712481480501,9.459529572114414e-05,0.1170174157693335,6.845635944329193e-05,451.0,37.13344060158243
-6.202867036845296,106.92197669232606,0.034774847283234,9.024572351744906e-05,0.1170169340544817,5.2319431914916e-05,438.5,36.4294673204422
-6.202867036845296,106.93095984516724,0.0347819362200711,8.500868959029278e-05,0.117012938515426,6.965137636449382e-05,457.0,38.69094193436717
-6.202867036845296,106.93994299800843,0.0347819362200711,8.500868959029278e-05,0.117012938515426,6.965137636449382e-05,460.8,39.22340660710488
-6.202867036845296,106.94892615084964,0.0345406732801836,7.816121192660102e-05,0.1170255135684032,7.073775855648776e-05,451.0,43.73113460540772
-6.202867036845296,106.95790930369084,0.0343327765236921,7.421249418990109e-05,0.1170025789433024,6.646799896355475e-05,453.0,40.38744758157169
-6.193883884004101,106.72434732981976,0.0367895532950772,0.00012860462575098875,0.1169886426824383,2.346130375586558e-05,467.75,43.13582108512757
-6.193883884004101,106.73333048266096,0.0363324714174525,0.00013064856097183352,0.1168879639399688,2.267732198599713e-05,460.0,48.39642298221588
-6.193883884004101,106.74231363550214,0.0362489557131794,0.00013471647464410484,0.1168836974738903,7.30452591042689e-06,450.6,49.18518659046718
-6.193883884004101,106.75129678834334,0.0361473627347673,0.0001345980254488066,0.1168693716700641,2.362958310743206e-05,444.0,52.79114393754439
-6.193883884004101,106.76027994118454,0.0362605988024091,0.0001421293756129118,0.1168758742216796,2.766819359050692e-05,451.75,66.45386409759521
-6.193883884004101,106.76926309402572,0.0362605988024091,0.0001421293756129118,0.1168758742216796,2.766819359050692e-05,451.0,50.33957907104492
-6.193883884004101,106.77824624686691,0.0360013816604204,0.00014701329558995216,0.1168871872582252,5.175427475708956e-05,444.0,43.893474817276
-6.193883884004101,106.78722939970812,0.0357795347873725,0.0001438335946630987,0.1168798111848546,6.929159756631009e-05,446.0,44.11456625340349
-6.193883884004101,106.79621255254932,0.0357886950774272,0.000140414754693646,0.1168872894121545,7.018923771594209e-05,443.4,54.80627460640018
-6.193883884004101,106.80519570539052,0.0357841378948649,0.00014384874053399328,0.1168822036452559,6.928045964911448e-05,435.8571428571428,51.63454620361328
-6.193883884004101,106.81417885823171,0.035759005658878,0.0001420899157697939,0.1168730700376673,5.421533308871963e-05,431.9285714285714,57.67874161889948
-6.193883884004101,106.82316201107292,0.0357627123891265,0.0001365203992777601,0.1170074390228231,5.282295211445471e-05,423.6363636363636,84.24865833763937
-6.193883884004101,106.83214516391408,0.0355083280856943,0.00013114772428422246,0.117020147015884,6.937031139160855e-05,432.9375,64.1143447521121
-6.193883884004101,106.84112831675527,0.0354947315927529,0.00012740238346615397,0.1168677179399298,5.1767698233168746e-05,439.125,60.34175313469822
-6.193883884004101,106.85011146959648,0.0355190200439446,0.00012452444584125027,0.117007147487698,5.276233533546587e-05,442.4,58.28909314368382
-6.193883884004101,106.85909462243768,0.0355190200439446,0.00012452444584125027,0.117007147487698,5.276233533546587e-05,442.0,49.75666916676057
-6.193883884004101,106.86807777527888,0.0354979103631215,0.00012043471109211503,0.1169972678507294,3.933799001914564e-05,442.25,51.80128628112594
-6.193883884004101,106.87706092812007,0.0352255590259535,0.00011209104024869176,0.1169982821622265,5.5051041526528105e-05,433.3333333333333,52.27795855970268
-6.193883884004101,106.88604408096128,0.0350433654053992,0.00010443849332680884,0.1170008461661592,5.289633677208122e-05,446.6,56.20735700013208
-6.193883884004101,106.89502723380248,0.0350421418570264,0.00010363719673838116,0.1169953696404779,3.994077954781326e-05,443.3333333333333,49.39930295944214
-6.193883884004101,106.90401038664366,0.0350573007016883,9.610348826034962e-05,0.1170031601756932,5.323007545494438e-05,459.75,44.196698155896414
-6.193883884004101,106.91299353948486,0.0350644068795963,9.421104322212532e-05,0.1170158716541133,5.395507216433958e-05,450.25,39.84441025192673
-6.193883884004101,106.92197669232606,0.0347896803390802,8.685487131836882e-05,0.1170083184229363,5.2809864156138576e-05,444.0,38.36557473076714
-6.193883884004101,106.93095984516724,0.0345446772162963,8.174520377677327e-05,0.1170071406741869,5.126191333017922e-05,473.5,37.39623631068638
-6.193883884004101,106.93994299800843,0.0345446772162963,8.174520377677327e-05,0.1170071406741869,5.126191333017922e-05,453.09090909090907,37.936590531293085
-6.193883884004101,106.94892615084964,0.0345329045585306,7.822328716624933e-05,0.1170158139724872,7.10627547644736e-05,459.4,39.6450008392334
-6.193883884004101,106.95790930369084,0.0342764246043676,7.41613837804451e-05,0.1170074133801609,6.861014108978144e-05,457.875,41.09414953934519
-6.193883884004101,106.96689245653202,0.0343150744408683,7.43068541037538e-05,0.1170111078119884,6.961165930681027e-05,434.0,49.59196066856384
-6.184900731162906,106.71536417697855,0.036982015458826,0.00012409146866154222,0.1169901698828359,7.192119275542645e-06,455.625,46.87109018544682
-6.184900731162906,106.72434732981976,0.0369897547536631,0.00012475835134864046,0.116996220093379,2.280545396033318e-05,457.9,42.88865503275169
-6.184900731162906,106.73333048266096,0.0367959405100183,0.00012702340600020075,0.1169522745726256,1.5545909347659914e-05,461.25,56.27375098255193
-6.184900731162906,106.74231363550214,0.0364834140880804,0.0001283389134484201,0.1168836537278905,2.332268672942937e-05,456.55555555555554,49.56997222900391
-6.184900731162906,106.75129678834334,0.0363591114833404,0.00013177375860442826,0.1168774154793887,8.502887026003124e-06,473.6666666666667,49.66467552185058
-6.184900731162906,106.76027994118454,0.036482666051964,0.00013657237229918232,0.1168875084290499,2.295599831841884e-05,475.6666666666667,54.81365903218588
-6.184900731162906,106.76926309402572,0.036482666051964,0.00013657237229918232,0.1168875084290499,2.295599831841884e-05,460.6,52.03179281266009
-6.184900731162906,106.77824624686691,0.0362476589255948,0.00014203419507043634,0.1168780961569192,6.797715843036849e-05,458.6666666666667,51.85929547227579
-6.184900731162906,106.78722939970812,0.0360407846210012,0.00014239187779206927,0.1168788692476804,6.585718485331136e-05,451.3333333333333,52.31061405088843
-6.184900731162906,106.79621255254932,0.0357658860764596,0.000140367504275897,0.1168839288203461,6.641887064248638e-05,448.35,66.72492586911379
-6.184900731162906,106.80519570539052,0.0358005918514704,0.00014212749779894264,0.116883941821245,7.064078312546553e-05,440.6666666666667,54.0795973400737
-6.184900731162906,106.81417885823171,0.0357824721403982,0.0001408319231276641,0.1168874670904771,5.47042683115556e-05,435.6666666666667,61.2688840230306
-6.184900731162906,106.82316201107292,0.0355318859764028,0.00013507663903860215,0.1170137207309331,5.129649472369964e-05,437.0,82.68206290311592
-6.184900731162906,106.83214516391408,0.0355457178933069,0.0001330006507453383,0.1170127013020506,7.690728429043036e-05,441.625,96.84025573730467
-6.184900731162906,106.84112831675527,0.0355215871348402,0.00012732662725593557,0.1170086626972531,5.519612255419198e-05,455.22222222222223,71.07711360329075
-6.184900731162906,106.85011146959648,0.0355061921486926,0.00012392075757532094,0.1170104092143164,5.411062306669605e-05,470.4,50.85426522321242
-6.184900731162906,106.85909462243768,0.0355061921486926,0.00012392075757532094,0.1170104092143164,5.411062306669605e-05,455.6666666666667,50.26967758178711
-6.184900731162906,106.86807777527888,0.0355040871338714,0.00012025034768663432,0.1170027073533718,7.063054120696854e-05,456.5833333333333,51.71235554034893
-6.184900731162906,106.87706092812007,0.03548561377868,0.00011245507492770126,0.1169995219280436,5.613687934072016e-05,435.875,48.4081667582194
-6.184900731162906,106.88604408096128,0.035055281903156,0.00010892062102226556,0.1169917500257743,5.496879863105608e-05,440.6923076923077,45.80992693778797
-6.184900731162906,106.89502723380248,0.0350510130047893,0.00010162580516153368,0.1169947607364352,3.851703292971298e-05,453.25,45.33131565767176
-6.184900731162906,106.90401038664366,0.035055188502487,9.6287125185289e-05,0.1170045186245792,4.071470267062215e-05,458.0,46.21251955899325
-6.184900731162906,106.91299353948486,0.0350490494628949,9.033345957420812e-05,0.1170094545477073,5.559106977638984e-05,456.0,45.20214431350296
-6.184900731162906,106.92197669232606,0.0349037760996104,8.685923363743575e-05,0.1170078056858704,5.521896207284313e-05,470.0,46.34059234460195
-6.184900731162906,106.93095984516724,0.034592999413479,7.824826781047532e-05,0.1170131410807134,5.398451474802872e-05,459.5,42.657774473491465
-6.184900731162906,106.93994299800843,0.034592999413479,7.824826781047532e-05,0.1170131410807134,5.398451474802872e-05,461.6666666666667,43.81059109723127
-6.184900731162906,106.94892615084964,0.0345329364771718,7.823698239929753e-05,0.1170161803310074,5.108006376683008e-05,457.8,42.49864137740362
-6.184900731162906,106.95790930369084,0.0345451022462597,7.45749841389228e-05,0.116998215614947,5.376221961012392e-05,452.1666666666667,42.02799071322431
-6.184900731162906,106.96689245653202,0.0343060920782697,7.050745368950946e-05,0.1170044237554886,5.539097249042404e-05,437.75,46.14369485037668
-6.175917578321711,106.69739787129618,0.0371964527293816,0.00011337152147896908,0.1171226950900171,4.758519104130393e-06,452.0,38.68774473667145
-6.175917578321711,106.70638102413736,0.0372117732192526,0.0001172230417845777,0.1171080093092712,2.299811268586887e-05,460.0,45.3700585047404
-6.175917578321711,106.71536417697855,0.0370201896290869,0.00011921144822188216,0.1171105922356062,2.3088032573493365e-05,458.2857142857143,46.77985188218414
-6.175917578321711,106.72434732981976,0.0370729445543899,0.00012057783382828106,0.1169982049712343,3.6314816845979744e-05,469.6666666666667,40.83953927692614
-6.175917578321711,106.73333048266096,0.0369880292945026,0.0001259723691607351,0.1170115874038042,2.3498247449680976e-05,455.09090909090907,45.16810635157994
-6.175917578321711,106.74231363550214,0.0368123519012399,0.00012718902816458424,0.1170036587296184,2.4364003639775018e-05,473.3,46.65910110473633
-6.175917578321711,106.75129678834334,0.0368139548123454,0.0001288169039134658,0.1168775458537943,2.052559291512269e-05,487.3,46.85103862690476
-6.175917578321711,106.76027994118454,0.036764282214823,0.000132582023458743,0.1168939559060819,2.5081658709603108e-05,474.0,48.26236198688376
-6.175917578321711,106.76926309402572,0.036764282214823,0.000132582023458743,0.1168939559060819,2.5081658709603108e-05,482.7142857142857,49.165405909220375
-6.175917578321711,106.77824624686691,0.0364687528560913,0.00013639838116054638,0.1168847663778763,3.5097585330734504e-05,459.3333333333333,50.89917406439781
