lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_ntl
-6.319648023780834,106.85909462243768,0.0364898832806782,0.00011072694798000296,0.1177344679498825,7.179005842768003e-05,27.19671122233073
-6.319648023780834,106.86807777527888,0.0365148905422252,0.00010950405245790191,0.1178114985353969,9.723807758941126e-05,26.10557573491877
-6.319648023780834,106.87706092812007,0.0371119767684464,0.00010754290981320174,0.1177370113033722,6.21523194028148e-05,27.5751789410909
-6.319648023780834,106.88604408096128,0.0369913481470539,0.00011048201949124932,0.1178512445809316,4.655586065820726e-05,34.34426081549261
-6.319648023780834,106.89502723380248,0.0370079609922048,0.00010865975320112092,0.1178606732899835,5.185476038601862e-05,25.604250821200285
-6.319648023780834,106.90401038664366,0.0364978637643742,0.00010480777093768384,0.1177475884086505,6.056159089273003e-05,25.085857137044272
-6.319648023780834,106.91299353948486,0.036724441440855,0.0001018978797224315,0.1177354217913516,9.6510669688969e-05,18.913732528686523
-6.310664870939639,106.77824624686691,0.0364882086493649,0.00010614640632405093,0.1176127147966152,1.2383876688236627e-05,27.9269136949019
-6.310664870939639,106.78722939970812,0.0364932854118825,9.92415250877218e-05,0.1176213802582932,2.425120285768281e-05,26.6778138478597
-6.310664870939639,106.79621255254932,0.0366452374178619,9.995028201970444e-05,0.1176080590191341,6.3870849078067e-05,28.730499267578125
-6.310664870939639,106.80519570539052,0.0360034232338053,0.00010188130186332928,0.1176881541310972,5.75792208700274e-05,28.346999713352748
-6.310664870939639,106.81417885823171,0.0367208243140971,0.0001019413628193114,0.1176412113747277,5.2707512534462166e-05,27.530223499644887
-6.310664870939639,106.82316201107292,0.0364866361087943,0.00010212169802755564,0.1176212646340583,8.229763109897636e-05,22.48978322866012
-6.310664870939639,106.83214516391408,0.0362501662600591,0.00011066948156718144,0.117728621639446,0.0001012921482490534,24.769324832492405
-6.310664870939639,106.84112831675527,0.0362347820151469,0.0001111894351601555,0.1177494006054382,5.881673660070219e-05,30.52668267853406
-6.310664870939639,106.85011146959648,0.0364898832806782,0.00011072694798000296,0.1177344679498825,7.179005842768003e-05,26.592912673950195
-6.310664870939639,106.85909462243768,0.0364898832806782,0.00011072694798000296,0.1177344679498825,7.179005842768003e-05,32.315263784156656
-6.310664870939639,106.86807777527888,0.0365148905422252,0.00010950405245790191,0.1178114985353969,9.723807758941126e-05,32.58107963768212
-6.310664870939639,106.87706092812007,0.0371119767684464,0.00010754290981320174,0.1177370113033722,6.21523194028148e-05,34.710477342792586
-6.310664870939639,106.88604408096128,0.0369913481470539,0.00011048201949124932,0.1178512445809316,4.655586065820726e-05,40.69967514038086
-6.310664870939639,106.89502723380248,0.0370079609922048,0.00010865975320112092,0.1178606732899835,5.185476038601862e-05,37.06099642240084
-6.310664870939639,106.90401038664366,0.0364978637643742,0.00010480777093768384,0.1177475884086505,6.056159089273003e-05,27.52345709367232
-6.310664870939639,106.91299353948486,0.036724441440855,0.0001018978797224315,0.1177354217913516,9.6510669688969e-05,25.604333576403167
-6.301681718098443,106.77824624686691,0.0365437159176247,0.00011493662816934664,0.1176084157095168,1.216993998352275e-05,30.90823237101237
