s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_VIIRS_NTL
-0.7080851850550641,-0.5498599007365641,-0.01613560518595844,-0.6020096634744165,0.3585322885312632
-0.7028654001736969,-0.6358029623913061,-1.8215741120933373,0.18237514628308113,2.4950769772355574
1.2102241498512782,1.00883603988009,0.8150204608631066,0.7627524864623225,-0.4143155533929685
1.3257142227545278,0.06629450922355687,0.5594960960905174,-0.7151628818849249,0.6859837650201026
-0.2317835117024371,-0.5902907758810964,-0.0783565744929853,0.05152969530428339,-0.10846529519431537
-0.0945967712690695,0.25582349835443374,0.361016247591424,0.5000206373747724,1.0306054320885272
1.9082958793651348,2.759810569557141,-0.7692137234305952,1.147988456859152,1.0942131341549985
-0.19589229411018616,-0.9498193396632982,0.0219707534938333,-0.6260435160214118,-0.2562397851097021
1.585472099795192,-0.3410936462375248,0.31940947509812767,-0.30081463083203486,0.8869315906385469
0.05007683595418682,0.7291653389356512,0.20766609442614564,1.32986816722727,0.9397762190561528
0.682089800200866,-0.7773507919053319,1.8366507035777142,0.5862889385286427,0.3574428395627976
-0.575340986426053,-0.44359403965399263,0.20262133689231945,-0.39585008036246744,1.7317260338469023
-0.15493832356023254,-0.9511833156388348,-0.11007418049106898,0.29097676772000025,-0.7124301554492031
1.283956101854324,-0.05593966349855906,0.6913956560682852,-1.017063318706688,0.48610716400892645
0.6539872474195808,-0.9417794846707646,0.606879976749852,2.1053377872179055,0.6565626238164562
-0.6864480790862407,-0.6521028976240077,0.4456414548747501,-0.01737681369707945,-1.0215363880511559
-0.25911902942495985,-1.104601849005521,-0.23164003970478714,-0.3456624829322022,-0.24512894383431616
-0.6886134554640145,-0.5729580317371129,0.32232230896051434,2.281148271596479,-0.09547132566051501
0.5689015139772104,1.2008261458856286,0.44460671580634703,-1.285419262548255,0.0758823109208941
0.720721822241297,-0.2937124145301735,1.5298645074633763,-1.0233405602587549,0.29340159833499563
-0.7563156280022676,0.6748461003595422,-0.6837735885281607,-0.6740149704958847,0.854941650485928
0.19100310881613772,0.6739725707000511,-0.13179490832426077,-0.6570190940525855,0.9582349890095816
0.013422542067557117,-0.6996496871062653,0.24403350214995767,-0.10245180299415008,0.5121076427745987
-0.14194855827479602,-0.6805307768155713,0.10912068933966354,-0.20313526946599816,-0.360981876750568
-0.30717229390567347,0.9348610356221803,-0.8836694956934817,-0.23247423740280898,0.5251923997224379
1.1358616109343829,-1.05778743646403,0.9627028442628776,-0.7980949697235755,0.3585322885312632
2.872316832301902,0.017724850542462933,-0.7680450069858564,0.574478263690939,-0.05946822734642334
0.28073747210017624,-0.5366406173018237,0.9285614615673843,0.016015248695487826,1.0260436571260325
